Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,115370339,23,20,3025,894,1285,0,131.5217391304,367.0687165746,325,0,44.7,98.3586883755,33.9688695896,0.3727127819,2746912.83333333,4505308.96368984,10211700,3,115370339,5244106.31818182,5118042.45095973,10240042,3,112577427,5925127.73684211,5168496.47358738,10240174,190,0,0,0,0,480,412,0.1993579996,0.1733547823,0,1285,89.0681818182,274.3634830376,75275.3208245243,0,0,0,1,0,0,0,0,0,91.1395348837,131.5217391304,44.7,480,0,0,0,0,0,0,23,3025,20,894,29200,5120,22,20,47779.8181818182,64001.9941733352,240753,28307,10186525.7272727,64610.8619615789,10211700,10000515,BENIGN
80,5039763,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.793688116,1679921.0,2908974.148,5038915,147,5039763,2519881.5,3562451.34,5038915,848,0,0.0,0.0,0,0,0,0,0,0,104,40,0.595266087,0.198422029,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
123,66000115,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.8181716805,0.12121191,9428587.85714286,24945561.9874755,65999805,3,66000003,22000001.0,38105113.4363883,65999996,3,65999924,21999974.6666667,38105067.825717,65999917,3,0,0,0,0,80,80,0.060605955,0.060605955,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,195.0,0.0,195,195,65999805.0,0.0,65999805,65999805,BENIGN
58490,266,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,22556.3909774436,7518.7969924812,266.0,0.0,266,266,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,20,3759.3984962406,3759.3984962406,0,6,2.0,3.4641016151,12.0,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,44,0,0,0,0,0,0,1,0,1,6,117,0,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,55721,1,1,39,138,39,39,39.0,0.0,138,138,138.0,0.0,3176.5402630965,35.8931103175,55721.0,0.0,55721,55721,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,17.9465551587,17.9465551587,39,138,72.0,57.1576766498,3267.0,0,0,0,0,0,0,0,0,1,108.0,39.0,138.0,32,0,0,0,0,0,0,1,39,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196312,2,2,86,242,43,43,43.0,0.0,121,121,121.0,0.0,1670.8097314479,20.3757284323,65437.3333333333,113335.589892731,196306,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10.1878642161,10.1878642161,43,121,74.2,42.7223594854,1825.2,0,0,0,0,0,0,0,0,1,92.75,43.0,121.0,64,0,0,0,0,0,0,2,86,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30579,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,3466.4312109618,65.404362471,30579.0,0.0,30579,30579,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.7021812355,32.7021812355,45,61,50.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,33966091,10,13,3327,7941,1897,0,332.7,635.4812786822,1460,0,610.8461538462,679.8283908647,331.7426194259,0.6771459218,1543913.22727273,6386055.23309445,29949653,3,4016435,446270.555555556,1124954.83612422,3434988,146,33929894,2827491.16666667,8615311.31105107,29999437,3,0,0,0,0,212,272,0.2944112703,0.3827346514,0,1897,469.5,654.3441455913,428166.260869565,0,0,0,1,0,0,0,0,1,489.9130434783,332.7,610.8461538462,212,0,0,0,0,0,0,10,3327,13,7941,8192,71,9,20,4016435.0,0.0,4016435,4016435,29949653.0,0.0,29949653,29949653,BENIGN
443,115798323,43,60,757,88433,405,0,17.6046511628,69.9592192552,4344,0,1473.8833333333,1056.349134819,770.2184080852,0.8894774754,1135277.67647059,3183633.10052163,10216943,0,115798323,2757102.92857143,4528419.2551947,10240033,2,112661024,1909508.88135593,4016253.09631764,10240309,47,0,0,0,0,1384,1928,0.3713352567,0.5181422187,0,4344,857.5961538462,1078.9528681252,1164139.29163555,0,0,0,1,0,0,0,0,1,865.9223300971,17.6046511628,1473.8833333333,1384,0,0,0,0,0,0,43,757,60,88433,29200,972,4,32,37688.2727272727,48033.1979407803,182513,23057,10204474.6363636,40878.8985181174,10216943,10081221,BENIGN
80,5472760,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.730892639,1824253.333,3159077.663,5472042,105,5472760,2736380.0,3868810.302,5472042,718,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548169479,0.18272316,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
22,1440229,39,44,2710,6742,408,0,69.4871794872,102.066766537,976,0,153.2272727273,312.1874707821,6562.8452141986,57.6297241619,17563.7682926829,106082.873734572,953765,1,1440229,37900.7631578947,163830.536167701,996595,1,486391,11311.4186046512,24249.704100534,112049,1,0,0,0,0,804,904,27.0790270158,30.5506971461,0,976,112.5238095238,239.0867905221,57162.4934021802,0,0,0,1,0,0,0,0,1,113.8795180723,69.4871794872,153.2272727273,804,0,0,0,0,0,0,39,2710,44,6742,8192,245,37,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1862,25,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,40000.0,40000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
2065,58,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,30241,1,1,39,95,39,39,39.0,0.0,95,95,95.0,0.0,4431.0704011111,66.1353791211,30241.0,0.0,30241,30241,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.0676895605,33.0676895605,39,95,57.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,86.5,39.0,95.0,20,0,0,0,0,0,0,1,39,1,95,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
52955,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,2066666.66666667,133333.333333333,15.0,0.0,15,15,15,15.0,0.0,15,15,0,0.0,0.0,0,0,1,0,0,0,64,0,133333.333333333,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,681,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62767,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,1879.9687734,31.8638775153,62767.0,0.0,62767,62767,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.9319387576,15.9319387576,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1180,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,635593.220338983,3389.8305084746,393.3333333333,675.2113249445,1173,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,1694.9152542373,1694.9152542373,44,331,158.8,157.196374004,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,64,0,0,0,0,0,0,2,88,2,662,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,994,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,181086.519114688,4024.1448692153,331.3333333333,568.6900151518,988,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,88,88,2012.0724346077,2012.0724346077,37,53,43.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,88,0,0,0,0,0,0,2,74,2,106,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,77532,2,2,92,214,46,46,46.0,0.0,107,107,107.0,0.0,3946.7574678842,51.5916008874,25844.0,44672.1886300638,77427,48,57,57.0,0.0,57,57,48,48.0,0.0,48,48,0,0,0,0,64,40,25.7958004437,25.7958004437,46,107,70.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,88.0,46.0,107.0,64,0,0,0,0,0,0,2,92,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8028784,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.989244698,0.49820745,2676261.333,4635417.14,8028780,1,8028784,2676261.333,4635417.14,8028780,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.49820745,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,8028780.0,0.0,8028780,8028780,DDoS
80,5313804,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752756406,1771268.0,3067151.094,5312909,122,5313804,2656902.0,3756161.121,5312909,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564567304,0.188189101,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
443,490241,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,2431.4571812639,30.597196073,35017.2142857143,99183.7363545972,376687,18,490241,54471.2222222222,121695.042510755,376687,18,426680,106670.0,196002.348149199,400242,258,0,0,0,0,332,168,20.3981307153,10.1990653577,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7133844,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.205306424,0.700884404,1783461.0,3564920.093,7130841,2,7133844,1783461.0,3564920.093,7130841,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.700884404,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3003.0,0.0,3003,3003,7130841.0,0.0,7130841,7130841,DDoS
80,406753,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,28584.91517,22.1264502,50844.125,129043.6099,368563,24,37751,18875.5,26408.31696,37549,202,406727,81345.4,161392.2555,368563,24,0,0,0,0,72,132,7.375483401,14.7509668,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,25522,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,78.3637645953,25522.0,0.0,25522,25522,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,39.1818822976,39.1818822976,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,507,122,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,178,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1550561.79775281,22471.9101123596,59.3333333333,62.7720744705,127,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11235.9550561798,11235.9550561798,44,94,64.0,27.3861278753,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24049,2,2,78,232,39,39,39.0,0.0,116,116,116.0,0.0,12890.3488710549,166.3270822072,8016.3333333333,13877.768420511,24041,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,83.1635411036,83.1635411036,39,116,69.8,42.1746369279,1778.7,0,0,0,0,0,0,0,0,1,87.25,39.0,116.0,64,0,0,0,0,0,0,2,78,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47910,3,4,355,370,349,0,118.3333333333,199.785718542,358,0,92.5,177.0225974276,15132.5401795032,146.1072844918,7985.0,12057.7404682635,23572,48,24124,12062.0,16348.308781033,23622,502,24338,8112.6666666667,13828.3535293734,24080,48,0,0,0,0,72,92,62.6174076393,83.4898768524,0,358,90.625,162.2915696253,26338.5535714286,0,0,0,1,0,0,0,0,1,103.5714285714,118.3333333333,92.5,72,0,0,0,0,0,0,3,355,4,370,8192,60,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65257,50282,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,357.980987232,99.43916312,12570.5,25075.6907050102,50184,1,50201,50201.0,0.0,50201,50201,50266,25133.0,35542.0152495606,50265,1,0,0,0,0,76,60,39.775665248,59.663497872,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,76,0,0,0,0,0,0,2,0,3,18,116,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,903399,1,1,49,139,49,49,49.0,0.0,139,139,139.0,0.0,208.1029534015,2.2138612064,903399.0,0.0,903399,903399,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1.1069306032,1.1069306032,49,139,79.0,51.9615242271,2700.0,0,0,0,0,0,0,0,0,1,118.5,49.0,139.0,32,0,0,0,0,0,0,1,49,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116935010,25,33,934,32763,205,0,37.36,61.6163398242,2860,0,992.8181818182,773.5643337235,288.1686160543,0.49600201,2051491.40350877,10805533.0739045,58339823,1,116935010,4872292.08333333,16441725.241169,58416134,19,116841090,3651284.0625,14330430.2883213,58376713,1,0,0,0,0,512,672,0.2137939698,0.2822080402,0,2860,571.1355932203,749.2181547229,561327.843366452,0,0,0,1,0,0,0,0,1,580.9827586207,37.36,992.8181818182,512,0,0,0,0,0,0,25,934,33,32763,8192,360,24,20,204031.0,165871.694517178,321320,86742,58216724.0,174088.275314566,58339823,58093625,BENIGN
443,75669200,19,25,4519,15410,730,6,237.8421052632,282.7083819765,1839,0,616.4,548.012849606,263.3700369503,0.5814783294,1759748.8372093,7276451.83234489,45002332,1,70687269,3927070.5,10999192.2176954,45002332,332,75617781,3150740.875,9611548.16908867,45053254,1,1,0,0,0,380,512,0.251092915,0.3303854144,0,1839,454.5555555556,481.4405729189,231785.025252525,0,1,0,0,1,0,0,0,1,464.8863636364,237.8421052632,616.4,380,0,0,0,0,0,0,19,4519,25,15410,252,209,18,20,718019.666666667,1137635.70757837,2031593,50801,22837952.0,19570465.1271618,45002332,7940228,BENIGN
53,252,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1150793.65079365,15873.0158730159,84.0,103.793063352,201,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,7936.5079365079,7936.5079365079,43,102,66.6,32.3156308928,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2382,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,5144219,5,1,135,46,46,6,27.0,20.1246117975,46,46,46.0,0.0,35.1851272273,1.1663578086,1028843.8,2156546.1988124,4883522,4,5144219,1286054.75,2401057.02952864,4883522,4,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9719648405,0.1943929681,6,46,32.4285714286,18.8667003197,355.9523809524,0,1,0,0,1,0,0,0,0,37.8333333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,361,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
512,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5819593,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.687333289,1939864.333,3359172.837,5818703,130,5819593,2909796.5,4113815.024,5818703,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515499967,0.171833322,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
1077,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,46418,1,1,44,261,44,44,44.0,0.0,261,261,261.0,0.0,6570.7268731958,43.0867335947,46418.0,0.0,46418,46418,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,32,21.5433667974,21.5433667974,44,261,116.3333333333,125.2850084141,15696.3333333333,0,0,0,0,0,0,0,0,1,174.5,44.0,261.0,44,0,0,0,0,0,0,1,44,1,261,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,171,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,2011695.90643275,23391.8128654971,57.0,93.5307436087,165,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11695.9064327485,11695.9064327485,37,135,76.2,53.6768106355,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,64,0,0,0,0,0,0,2,74,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,313231,16,12,3465,6906,1448,0,216.5625,486.1234368279,2261,0,575.5,798.561604614,33109.7496735636,89.3908968142,11601.1481481482,22270.6556096784,83175,1,313231,20882.0666666667,27112.2277697369,83264,1,261611,23782.8181818182,35000.6009057507,85723,2,0,0,0,0,524,392,51.0805124652,38.3103843489,0,2261,357.6206896552,642.9661962784,413405.52955665,0,0,0,1,0,0,0,0,0,370.3928571429,216.5625,575.5,524,0,0,0,0,0,0,16,3465,12,6906,65535,1153,8,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30950,2,2,94,542,47,47,47.0,0.0,271,271,271.0,0.0,20549.2730210016,129.2407108239,10316.6666666667,17824.8377365218,30899,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,64.620355412,64.620355412,47,271,136.6,122.6898528812,15052.8,0,0,0,0,0,0,0,0,1,170.75,47.0,271.0,40,0,0,0,0,0,0,2,94,2,542,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5651720,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707749145,1883906.667,3262240.922,5650818,157,5651720,2825860.0,3995093.917,5650818,902,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530811859,0.176937286,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,5738897,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.696998047,1912965.667,3312542.276,5737960,159,5738897,2869448.5,4056687.867,5737960,937,0,0.0,0.0,0,0,0,0,0,0,104,40,0.522748535,0.174249512,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5255240,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761145067,1751746.667,3033507.153,5254539,133,5255240,2627620.0,3715024.477,5254539,701,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5708588,0.190286267,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,11945489,7,6,787,2124,397,0,112.4285714286,192.0189722769,1540,0,354.0,626.2204084825,243.6903169054,1.0882769219,995457.416666667,2856200.94888786,9960035,54,10304837,1717472.83333333,4038406.80579193,9960035,113,11849855,2369971.0,4363716.74379324,10091834,14033,0,0,0,0,232,200,0.5859952657,0.5022816563,0,1540,207.9285714286,431.1955587551,185929.60989011,0,0,0,1,0,0,0,0,0,223.9230769231,112.4285714286,354.0,232,0,0,0,0,0,0,7,787,6,2124,29200,33,2,32,344802.0,0.0,344802,344802,9960035.0,0.0,9960035,9960035,BENIGN
80,5175414,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.772885029,1725138.0,2987400.539,5174691,129,5175414,2587707.0,3658547.858,5174691,723,0,0.0,0.0,0,0,0,0,0,0,104,40,0.579663772,0.193221257,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5771371,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.693076221,1923790.333,3331337.049,5770487,128,5771371,2885685.5,4079725.406,5770487,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519807165,0.173269055,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
39770,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.064516129,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.0322580645,16129.0322580645,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55255,104,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.7692307692,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9615.3846153846,9615.3846153846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5470330,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731217312,1823443.333,3157584.638,5469508,127,5470330,2735165.0,3866944.955,5469508,822,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548412984,0.182804328,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
