Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,25442057,11,12,6601,4126,1448,0,600.0909090909,694.4863504124,1448,0,343.8333333333,534.2047331966,421.6247137564,0.9040149545,1156457.13636364,3047577.43542477,9999953,62,15442104,1544210.4,3343686.09084855,9824505,433,25410034,2310003.09090909,4097270.5732372,10000316,202,0,0,0,0,364,392,0.4323549782,0.4716599762,0,1448,446.9583333333,609.6174480533,371633.432971014,0,0,0,1,0,0,0,0,1,466.3913043478,600.0909090909,343.8333333333,364,0,0,0,0,0,0,11,6601,12,4126,65535,81,6,32,107021.5,5253.0962774349,110736,103307,7554679.5,3210018.00632029,9824505,5284854
51875,225,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13333.3333333333,112.5,157.6848122046,224,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,64,4444.4444444445,8888.8888888889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,395,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
57680,87266,2,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,68.7552998877,34.3776499438,43633.0,60881.8938601617,86683,583,86683,86683.0,0.0,86683,86683,0,0.0,0.0,0,0,0,0,0,0,76,20,22.9184332959,11.459216648,0,6,1.5,3.0,9.0,0,0,0,0,1,0,0,0,0,2.0,0.0,6.0,76,0,0,0,0,0,0,2,0,1,6,116,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30977,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7295.7355457275,129.1280627562,10325.6666666667,17878.5171178522,30970,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,64.5640313781,64.5640313781,34,79,52.0,24.6475150877,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,30585,1,1,48,96,48,48,48.0,0.0,96,96,96.0,0.0,4708.1902893575,65.3915317966,30585.0,0.0,30585,30585,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.6957658983,32.6957658983,48,96,64.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,96.0,48.0,96.0,20,0,0,0,0,0,0,1,48,1,96,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,180,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,1044444.44444444,22222.2222222222,60.0,19.9248588452,83,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,11111.1111111111,11111.1111111111,33,61,44.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,64,0,0,0,0,0,0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,188,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1787234.04255319,21276.5957446809,62.6666666667,68.1933525597,137,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10638.2978723404,10638.2978723404,41,127,75.4,47.1041399454,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,40,0,0,0,0,0,0,2,82,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,433330,15,11,976,7408,469,0,65.0666666667,134.3489415486,1586,0,673.4545454545,745.2994517154,19347.8411372395,60.000461542,17333.2,30702.8563261357,103006,2,433330,30952.1428571429,42233.7618879587,127056,2,370981,37098.1,58287.8047421204,157532,3,0,0,0,0,492,360,34.6156508896,25.3848106524,0,1586,310.5185185185,563.5217810527,317556.797720798,0,0,0,1,0,0,0,0,0,322.4615384615,65.0666666667,673.4545454545,492,0,0,0,0,0,0,15,976,11,7408,65535,357,6,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30952,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5556.9914706643,129.2323597829,10317.3333333333,17864.0833611281,30945,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,64.6161798914,64.6161798914,35,51,41.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,80,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
80,48686,4,4,443,871,431,0,110.75,213.518734541,859,0,217.75,427.5093566228,26989.2782319353,164.3182845171,6955.1428571429,11316.8628519358,23543,0,48684,16228.0,13863.9865478873,24911,239,25216,8405.3333333333,13389.4409641827,23846,2,0,0,0,0,92,92,82.1591422586,82.1591422586,0,859,146.0,302.4776851274,91492.75,0,0,0,1,0,0,0,0,1,164.25,110.75,217.75,92,0,0,0,0,0,0,4,443,4,871,8192,31,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,10106196,5,4,403,702,385,0,80.6,170.1846056493,690,0,175.5,343.0116616093,109.3388649894,0.8905427918,1263274.5,3451819.31192358,9804564,100,10103810,2525952.5,4854072.2556938,9804564,196,10086397,3362132.33333333,5749795.40840579,10001373,19934,0,0,0,0,112,92,0.4947459954,0.3957967963,0,690,110.5,236.267856468,55822.5,0,0,0,1,0,0,0,0,0,122.7777777778,80.6,175.5,112,0,0,0,0,0,0,5,403,4,702,8192,31,4,20,299246.0,0.0,299246,299246,9804564.0,0.0,9804564,9804564
80,5720224,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6992733152,1906741.33333333,3282128.14063899,5696592,23,5720224,2860112.0,4011388.48540004,5696592,23632,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5244549864,0.1748183288,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,115957689,16,14,513,802,429,0,32.0625,105.8605804821,796,0,57.2857142857,212.6226084554,11.3403432868,0.258715056,3998541.0,4882100.50524132,10005891,52,115957689,7730512.6,4137222.52960076,10029600,73,110300075,8484621.15384616,3759887.84021137,10029430,996,0,0,0,0,332,424,0.1379813632,0.1207336928,0,796,42.4193548387,159.4172249567,25413.8516129032,0,0,0,1,0,0,0,0,0,43.8333333333,32.0625,57.2857142857,332,0,0,0,0,0,0,16,513,14,802,8192,288,15,20,30538.0,22721.6904388736,99046,23531,9996749.27272727,15495.6458599887,10005891,9950570
443,4818,4,0,29,0,29,0,7.25,14.5,0,0,0.0,0.0,6019.095060191,830.2200083022,1606.0,2644.2898857727,4658,1,4818,1606.0,2644.2898857727,4658,1,0,0.0,0.0,0,0,0,0,0,0,128,0,830.2200083022,0.0,0,29,5.8,12.9691942695,168.2,0,0,0,0,1,0,0,0,0,7.25,7.25,0.0,128,0,0,0,0,0,0,4,29,0,0,33061,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,31456,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,5976.6022380468,127.1617497457,10485.3333333333,18158.5320533719,31453,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,40,40,63.5808748728,63.5808748728,33,61,44.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
54101,56,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,214285.714285714,35714.2857142857,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17857.1428571429,17857.1428571429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,229,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49930,74,3,1,43,6,31,6,14.3333333333,14.4337567297,6,6,6.0,0.0,662162.162162162,54054.0540540541,24.6666666667,22.5905584998,46,1,47,23.5,31.8198051534,46,1,0,0.0,0.0,0,0,0,0,0,0,60,20,40540.5405405405,13513.5135135135,6,31,11.0,11.1803398875,125.0,0,0,0,0,1,0,0,0,0,13.75,14.3333333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
40915,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.6666666667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.3333333333,20833.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,520,405,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,116154421,51,51,1114,72150,729,0,21.8431372549,106.8809379729,2896,0,1414.705882353,1068.5985643658,630.7465473053,0.8781413494,1150043.77227723,3164532.12317869,10025030,2,116154421,2323088.42,4213811.43232329,10048039,4,110653077,2213061.54,4202061.02430082,10048261,2,0,0,0,0,1640,1640,0.4390706747,0.4390706747,0,2896,711.3009708738,1027.3177032595,1055381.66343042,0,0,0,1,0,0,0,0,1,718.2745098039,21.8431372549,1414.705882353,1640,0,0,0,0,0,0,51,1114,51,72150,29200,1018,4,32,35591.25,43344.455919204,173228,22965,9643943.5,1311876.7748615,10025030,5478238
49804,79,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37974.6835443038,39.5,12.0208152802,48,31,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,12658.2278481013,25316.4556962025,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,269,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,693030,12,7,881,3649,405,0,73.4166666667,130.5989407818,1448,0,521.2857142857,658.4840454371,6536.5135708411,27.4158405841,38501.6666666667,112208.242181275,479640,1,693030,63002.7272727273,140490.603821815,479640,1,640150,106691.666666667,209304.782568069,530695,206,0,0,0,0,396,232,17.3152677373,10.1005728468,0,1448,226.5,443.0772179346,196317.421052632,0,0,0,1,0,0,0,0,0,238.4210526316,73.4166666667,521.2857142857,396,0,0,0,0,0,0,12,881,7,3649,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0
53,237,2,2,58,490,29,29,29.0,0.0,245,245,245.0,0.0,2312236.28691983,16877.6371308017,79.0,95.3572231139,186,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,8438.8185654009,8438.8185654009,29,245,115.4,118.3080724211,13996.8,0,0,0,0,0,0,0,0,1,144.25,29.0,245.0,40,0,0,0,0,0,0,2,58,2,490,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
62384,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,123640,2,2,78,174,39,39,39.0,0.0,87,87,87.0,0.0,2038.1753477839,32.3519896474,41213.3333333333,71378.3911301826,123634,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,16.1759948237,16.1759948237,39,87,58.2,26.2906827602,691.2,0,0,0,0,0,0,0,0,1,72.75,39.0,87.0,64,0,0,0,0,0,0,2,78,2,174,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,137,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1167883.21167883,29197.0802919708,45.6666666667,73.9008344563,131,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14598.5401459854,14598.5401459854,32,48,38.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,137,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,1693430.65693431,29197.0802919708,45.6666666667,73.9008344563,131,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14598.5401459854,14598.5401459854,44,72,55.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,64,0,0,0,0,0,0,2,88,2,144,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30726,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,8461.8889539804,130.1829069843,10242.0,17695.5113800082,30675,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,65.0914534922,65.0914534922,51,79,62.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,222,2,2,58,218,29,29,29.0,0.0,109,109,109.0,0.0,1243243.24324324,18018.018018018,74.0,122.1106056,215,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9009.009009009,9009.009009009,29,109,61.0,43.8178046004,1920.0,0,0,0,0,0,0,0,0,1,76.25,29.0,109.0,40,0,0,0,0,0,0,2,58,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,122458,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.4981952996,61229.0,86589.4679969799,122457,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,32,16.3321301997,8.1660650999,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,65535,5591,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30525,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,6027.846027846,65.5200655201,30525.0,0.0,30525,30525,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.76003276,32.76003276,41,143,75.0,58.8897274573,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,20,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
22,1574375,45,46,2664,6954,456,0,59.2,106.4077919225,976,0,151.1739130435,307.3801341335,6109.0909090909,57.8007145693,17493.0555555556,103791.712505465,960237,0,1574375,35781.25,154815.740563393,1002097,1,614039,13645.3111111111,41664.6778905009,245759,1,0,0,0,0,1456,1488,28.5827709408,29.2179436284,0,976,104.5434782609,233.3083331316,54432.7783086479,0,0,0,1,0,0,0,0,1,105.6923076923,59.2,151.1739130435,1456,0,0,0,0,0,0,45,2664,46,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
50366,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,210,2,2,138,394,69,69,69.0,0.0,197,197,197.0,0.0,2533333.33333333,19047.619047619,70.0,115.1824639431,203,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,9523.8095238095,9523.8095238095,69,197,120.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,150.25,69.0,197.0,40,0,0,0,0,0,0,2,138,2,394,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,31064,1,1,60,88,60,60,60.0,0.0,88,88,88.0,0.0,4764.3574555756,64.3832088591,31064.0,0.0,31064,31064,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.1916044296,32.1916044296,60,88,69.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,104.0,60.0,88.0,32,0,0,0,0,0,0,1,60,1,88,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,96896,2,2,70,222,35,35,35.0,0.0,111,111,111.0,0.0,3013.5402906209,41.2813738441,32298.6666666667,55939.4675907211,96892,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,64,20.6406869221,20.6406869221,35,111,65.4,41.6269143704,1732.8,0,0,0,0,0,0,0,0,1,81.75,35.0,111.0,80,0,0,0,0,0,0,2,70,2,222,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
53,311,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1009646.3022508,12861.7363344051,103.6666666667,165.0040403546,294,1,16,16.0,0.0,16,16,1,1.0,0.0,1,1,0,0,0,0,64,64,6430.8681672026,6430.8681672026,47,110,72.2,34.5065211228,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,64,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
60018,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
54382,69,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,173913.043478261,28985.5072463768,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14492.7536231884,14492.7536231884,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,98,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0
43203,36017,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55.5293333704,36017.0,0.0,36017,36017,36017,36017.0,0.0,36017,36017,0,0.0,0.0,0,0,0,0,0,0,64,0,55.5293333704,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,147,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,5066224,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.3686279959,0.7895426653,1688741.33333333,2904979.92997479,5043097,77,5066224,2533112.0,3549654.82835303,5043097,23127,0,0.0,0.0,0,0,0,0,0,0,72,32,0.592156999,0.1973856663,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,60555647,11,10,2804,610,1411,0,254.9090909091,567.1512063895,305,0,61.0,128.5992915135,56.3778965156,0.3467884671,3027782.35,4658548.96278688,10029215,39,50783543,5078354.3,5242572.50160616,10079907,154,60504836,6722759.55555556,4934600.40326451,10080038,2560,0,0,0,0,360,328,0.1816511018,0.1651373653,0,1411,155.1818181818,413.3273390153,170839.489177489,0,0,0,1,0,0,0,0,0,162.5714285714,254.9090909091,61.0,360,0,0,0,0,0,0,11,2804,10,610,29200,92,2,32,146216.8,213447.354377373,528043,50684,10010491.8,30154.5156104355,10029215,9959907
53,30647,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,7961.627565504,65.2592423402,30647.0,0.0,30647,30647,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.6296211701,32.6296211701,58,186,100.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,32,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
50444,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.7586206897,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.3793103448,17241.3793103448,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,362,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,88083757,8,7,717,4351,265,0,89.625,118.1402767899,1496,0,621.5714285714,661.0077803735,57.5361471014,0.1702924638,6291696.92857143,17976753.6304032,65155767,63,88083757,12583393.8571429,24654179.0128335,65155767,3579,22716261,3786043.5,9235624.27200457,22638162,208,0,0,0,0,172,152,0.0908226474,0.0794698164,0,1496,316.75,508.7708718077,258847.8,0,0,0,1,0,0,0,0,0,337.8666666667,89.625,621.5714285714,172,0,0,0,0,0,0,8,717,7,4351,8192,1013,7,20,57376.0,0.0,57376,57376,22583320.0,0.0,22583320,22583320
53,193,2,2,88,472,44,44,44.0,0.0,236,236,236.0,0.0,2901554.40414508,20725.3886010363,64.3333333333,106.2324495309,187,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10362.6943005181,10362.6943005181,44,236,120.8,105.162731041,11059.2,0,0,0,0,0,0,0,0,1,151.0,44.0,236.0,40,0,0,0,0,0,0,2,88,2,472,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5040271,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,154.9519857166,2.182422334,504027.1,1558692.71776101,4939819,3,5040271,840045.166666667,2037713.8315551,4999463,3,80886,26962.0,30202.2910885913,60099,979,0,0,0,0,160,92,1.3888142126,0.7936081215,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,0.0,0.0,0,0,0.0,0.0,0,0
443,215615,10,6,611,671,357,0,61.1,115.1303126413,533,0,111.8333333333,213.5850338078,5945.7829928345,74.2063400042,14374.3333333333,17959.0078419345,43116,48,215615,23957.2222222222,37817.9555362852,116084,48,159835,31967.0,17719.9960637693,43116,495,0,0,0,0,332,200,46.3789625026,27.8273775016,0,533,75.4117647059,150.6407393534,22692.6323529412,0,0,0,1,0,0,0,0,0,80.125,61.1,111.8333333333,332,0,0,0,0,0,0,10,611,6,671,65535,349,5,32,0.0,0.0,0,0,0.0,0.0,0,0
1351,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5927,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,16365059,15,11,944,7408,469,0,62.9333333333,133.2556440331,1586,0,673.4545454545,745.2994517154,510.3556302486,1.5887507647,654602.36,3212378.6205668,16073567,1,16365059,1168932.78571429,4289963.49191256,16073567,1,237847,23784.7,37964.6437975885,93851,3,0,0,0,0,492,360,0.9165869796,0.672163785,0,1586,309.3333333333,563.9189794506,318004.615384615,0,0,0,1,0,0,0,0,0,321.2307692308,62.9333333333,673.4545454545,492,0,0,0,0,0,0,15,944,11,7408,65535,349,6,32,291356.0,0.0,291356,291356,16073567.0,0.0,16073567,16073567
443,4136654,5,1,135,46,46,6,27.0,20.1246117975,46,46,46.0,0.0,43.7551702415,1.4504476323,827330.8,1698422.76047314,3862661,3,4136654,1034163.5,1888322.40865828,3862661,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.2087063603,0.2417412721,6,46,32.4285714286,18.8667003197,355.9523809524,0,1,0,0,1,0,0,0,0,37.8333333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,16537,402,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,94220,5,3,518,494,518,0,103.6,231.656642469,494,0,164.6666666667,285.2110329797,10740.8193589471,84.9076629166,13460.0,16731.9277530514,36252,57,94220,23555.0,25937.0600621325,53907,641,57294,28647.0,15625.6456506603,39696,17598,0,0,0,0,172,104,53.0672893229,31.8403735937,0,518,112.4444444444,223.2056849137,49820.7777777778,0,0,0,1,0,0,0,0,0,126.5,103.6,164.6666666667,172,0,0,0,0,0,0,5,518,3,494,65535,340,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,227,2,2,62,200,31,31,31.0,0.0,100,100,100.0,0.0,1154185.02202643,17621.1453744493,75.6666666667,123.2652965491,218,4,5,5.0,0.0,5,5,4,4.0,0.0,4,4,0,0,0,0,40,80,8810.5726872247,8810.5726872247,31,100,58.6,37.7928564679,1428.3,0,0,0,0,0,0,0,0,1,73.25,31.0,100.0,40,0,0,0,0,0,0,2,62,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,160,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1225000.0,25000.0,53.3333333333,55.1935986626,111,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,40,40,12500.0,12500.0,41,57,47.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
